time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.008845,0.7201,0.4383,-0.4013,0.934
0.010341,0.7039,0.4684,-0.1923,0.867
0.011588,0.6694,0.4752,-0.0598,0.823
0.012827,0.6232,0.4601,0.0612,0.777
0.014158,0.5626,0.4805,0.1540,0.756
0.015738,0.4795,0.4810,0.1759,0.702
0.016918,0.3945,0.4753,0.1819,0.644
0.018104,0.3188,0.4614,0.1600,0.583
0.019196,0.2203,0.4703,0.0597,0.523
0.020380,0.1369,0.4686,0.0126,0.488
0.021396,0.0340,0.4467,-0.0676,0.453
0.026414,-0.0381,0.4361,-0.1023,0.450
0.073446,-0.0703,0.4152,-0.1680,0.453
0.074444,-0.0743,0.3862,-0.1618,0.425
0.075087,-0.0586,0.4093,-0.1172,0.430
0.076858,0.0248,0.3934,0.0065,0.394
0.077610,0.0639,0.3934,0.0729,0.405
0.078280,0.1067,0.3972,0.1589,0.441
0.078871,0.1300,0.4001,0.1902,0.462
0.079412,0.1747,0.4357,0.1454,0.491
0.080170,0.1813,0.4252,0.1944,0.501
0.080743,0.2076,0.4356,0.1768,0.514
0.084156,0.2322,0.4312,0.1071,0.501
0.085382,0.2360,0.4337,0.0783,0.500
0.090739,0.2264,0.4625,0.0211,0.515
0.098441,0.2222,0.4531,-0.0240,0.505
0.102675,0.1826,0.4464,-0.0621,0.486
0.122705,0.1575,0.4426,-0.0884,0.478
0.125586,0.1251,0.4034,-0.1174,0.438
0.128962,0.0973,0.4393,-0.1851,0.487
0.130718,0.0307,0.4280,-0.1910,0.470
0.131414,-0.0079,0.4149,-0.1926,0.457
0.133151,-0.0452,0.4049,-0.1827,0.446
0.135827,-0.0762,0.4169,-0.1398,0.446
0.140712,-0.1085,0.3911,-0.1309,0.426
0.147392,-0.1633,0.3800,-0.0887,0.423
0.150732,-0.1327,0.3740,-0.0494,0.400
0.155462,-0.1170,0.3752,0.0162,0.393
0.166866,-0.0970,0.3284,0.0507,0.346
0.167796,-0.1227,0.2981,0.1236,0.345
0.170158,-0.1149,0.2675,0.1344,0.321
0.175151,-0.1041,0.2602,0.1457,0.316
0.180451,-0.1047,0.2331,0.2125,0.332
0.185867,-0.0662,0.1860,0.2128,0.290
0.192708,-0.0677,0.1883,0.1516,0.251
0.196306,-0.0735,0.1607,0.1319,0.221
0.202820,-0.1026,0.1587,0.0816,0.206
0.207358,-0.1075,0.1463,0.0104,0.182
0.210351,-0.1265,0.1713,-0.0292,0.215
0.215602,-0.1505,0.2027,-0.1113,0.276
0.220466,-0.1652,0.2357,-0.1595,0.329
0.225952,-0.1828,0.2658,-0.2003,0.380
0.231279,-0.2488,0.2642,-0.2671,0.451
0.235394,-0.2843,0.2980,-0.3408,0.535
0.240090,-0.3233,0.3074,-0.4264,0.617
0.245675,-0.4043,0.3334,-0.4904,0.718
0.250618,-0.4580,0.3115,-0.5592,0.787
0.255347,-0.5799,0.3495,-0.6115,0.912
0.260958,-0.6340,0.3661,-0.6330,0.968
0.268008,-0.6590,0.3641,-0.6979,1.027
0.271192,-0.6930,0.4150,-0.6796,1.056
0.275070,-0.7219,0.3920,-0.6569,1.052
0.285959,-0.6953,0.4149,-0.5581,0.983
0.286846,-0.5771,0.3975,-0.4861,0.853
0.290002,-0.5136,0.3873,-0.4025,0.759
0.295930,-0.4419,0.3844,-0.3956,0.707
0.300742,-0.3652,0.3866,-0.3146,0.618
0.310466,-0.2354,0.3818,-0.2146,0.497
0.311498,-0.1220,0.4033,-0.1385,0.444
0.315210,0.0036,0.3936,-0.0337,0.395
0.320408,-0.0075,0.3572,-0.0387,0.359
0.325009,-0.0197,0.3423,-0.1630,0.380
0.330994,0.0113,0.3760,-0.1534,0.406
0.334956,0.0475,0.3838,-0.1556,0.417
0.340370,0.1191,0.3608,-0.0860,0.390
0.347569,0.1246,0.3618,-0.0762,0.390
0.350340,0.0516,0.3343,-0.1262,0.361
0.354658,0.0157,0.3147,-0.2242,0.387
0.361303,0.0079,0.3559,-0.2818,0.454
0.365470,0.0019,0.3789,-0.2751,0.468
0.371275,-0.0054,0.3716,-0.2017,0.423
0.375419,-0.0025,0.3694,-0.1452,0.397
0.381025,-0.0739,0.3816,-0.1367,0.412
0.385744,-0.1336,0.4110,-0.1165,0.448
0.390934,-0.1618,0.4432,-0.1179,0.486
0.397515,-0.1582,0.4708,-0.0788,0.503
0.400764,-0.1655,0.5340,-0.0299,0.560
0.405921,-0.1761,0.5372,0.0239,0.566
0.410365,-0.1590,0.5231,0.0876,0.554
0.423761,-0.1409,0.4891,0.1231,0.524
0.424797,-0.1340,0.4517,0.0683,0.476
0.425418,-0.1697,0.4011,-0.0049,0.436
0.432420,-0.1615,0.3615,-0.0845,0.405
0.435233,-0.1907,0.3301,-0.1633,0.415
0.440681,-0.2550,0.3121,-0.2749,0.488
0.445923,-0.2759,0.3339,-0.3213,0.539
0.451703,-0.3854,0.4123,-0.4151,0.701
0.455310,-0.4597,0.4708,-0.4941,0.823
0.460814,-0.4871,0.5168,-0.5538,0.901
0.465489,-0.5373,0.5838,-0.6468,1.024
0.470812,-0.5435,0.6003,-0.7014,1.071
0.476113,-0.5226,0.6238,-0.7632,1.116
0.481472,-0.4864,0.6833,-0.7940,1.155
0.485593,-0.4274,0.6857,-0.8036,1.140
0.490603,-0.3383,0.7435,-0.7584,1.115
0.501625,-0.3386,0.6988,-0.6944,1.042
0.503059,-0.3040,0.6688,-0.6594,0.987
0.506603,-0.2702,0.6965,-0.6295,0.977
0.534122,-0.2487,0.6937,-0.6190,0.962
0.535282,-0.2441,0.6767,-0.6110,0.944
0.535748,-0.1699,0.6553,-0.5577,0.877
0.536179,-0.1768,0.6296,-0.5023,0.825
0.536603,-0.1739,0.6162,-0.4877,0.805
0.537029,-0.1947,0.6101,-0.4206,0.766
0.540952,-0.2008,0.6019,-0.3680,0.733
0.546283,-0.2326,0.5627,-0.3323,0.694
0.550869,-0.2402,0.5810,-0.3276,0.709
0.557636,-0.3048,0.5919,-0.3180,0.738
0.560351,-0.3046,0.5884,-0.3299,0.740
0.565467,-0.3283,0.6014,-0.2795,0.740
0.570281,-0.3329,0.5570,-0.2627,0.700
0.577473,-0.3110,0.5746,-0.2409,0.696
0.580634,-0.2896,0.5755,-0.2599,0.695
0.586737,-0.2899,0.5739,-0.3195,0.718
0.590999,-0.3024,0.5795,-0.2976,0.718
0.596162,-0.2577,0.6019,-0.3309,0.734
0.600691,-0.2324,0.6005,-0.3307,0.724
0.606314,-0.2196,0.5538,-0.2972,0.666
0.610851,-0.2026,0.5646,-0.3139,0.677
0.616154,-0.2005,0.5898,-0.3379,0.709
0.620404,-0.2061,0.6055,-0.3212,0.716
0.626051,-0.2025,0.5972,-0.3451,0.719
0.631716,-0.2274,0.6246,-0.3594,0.756
0.639747,-0.2281,0.6732,-0.3281,0.783
0.641147,-0.2142,0.7000,-0.3301,0.803
0.649323,-0.1979,0.7145,-0.3176,0.807
0.652635,-0.1599,0.7428,-0.2570,0.802
0.655185,-0.1721,0.7443,-0.2393,0.801
0.660743,-0.1484,0.7360,-0.2884,0.804
0.666272,-0.1580,0.7129,-0.3086,0.793
0.674723,-0.1075,0.7374,-0.3381,0.818
0.675862,-0.1117,0.7498,-0.3412,0.831
0.695467,-0.1037,0.7451,-0.3346,0.823
0.697336,-0.1243,0.7427,-0.3589,0.834
0.698963,-0.1712,0.7644,-0.3953,0.877
0.700270,-0.2158,0.7743,-0.4724,0.932
0.701800,-0.2320,0.7795,-0.4681,0.938
0.705954,-0.2771,0.7683,-0.5764,1.000
0.710128,-0.2649,0.7815,-0.5628,0.999
0.715380,-0.2937,0.8402,-0.5781,1.061
0.720099,-0.2891,0.8849,-0.5552,1.084
0.725295,-0.2966,0.8653,-0.5444,1.064
0.729892,-0.2780,0.8413,-0.5219,1.028
0.734844,-0.2151,0.8330,-0.5125,1.001
0.740131,-0.1930,0.8036,-0.4843,0.958
0.747244,-0.1666,0.7817,-0.4825,0.934
0.750737,-0.1454,0.7742,-0.4356,0.900
0.756631,-0.1292,0.7502,-0.4627,0.891
0.764237,-0.0755,0.7097,-0.4398,0.838
0.765046,-0.0652,0.6717,-0.4430,0.807
0.771027,-0.0698,0.6457,-0.4223,0.775
0.775294,-0.0749,0.6767,-0.4539,0.818
0.785693,-0.0595,0.6691,-0.4139,0.789
0.787098,-0.1211,0.6019,-0.4145,0.741
0.792290,-0.1472,0.6253,-0.4695,0.796
0.795070,-0.1735,0.6387,-0.4456,0.798
0.807418,-0.2000,0.6448,-0.3862,0.778
0.808693,-0.2079,0.6316,-0.3248,0.740
0.814036,-0.1807,0.5588,-0.3041,0.661
0.815440,-0.1802,0.4911,-0.2501,0.580
0.819949,-0.1206,0.4210,-0.2106,0.486
0.824691,-0.0786,0.3798,-0.1688,0.423
0.829843,-0.0348,0.2979,-0.1377,0.330
0.834753,-0.0267,0.2420,-0.1040,0.265
0.839724,-0.0135,0.2287,-0.0102,0.229
0.844770,-0.0263,0.2218,0.0767,0.236
0.849710,-0.0433,0.2333,0.1329,0.272
0.854595,-0.0743,0.2554,0.2040,0.335
0.859607,-0.1409,0.2715,0.2278,0.381
0.864697,-0.1831,0.3177,0.2162,0.426
0.871084,-0.2131,0.4032,0.2149,0.504
0.874761,-0.2118,0.4661,0.2189,0.557
0.881904,-0.2038,0.4853,0.1826,0.557
0.885168,-0.1820,0.5400,0.1752,0.596
0.889760,-0.1543,0.5516,0.1870,0.603
0.898175,-0.0488,0.5517,0.2824,0.622
0.901782,0.0552,0.5689,0.3942,0.694
0.904682,0.1701,0.5749,0.4601,0.756
0.910203,0.2608,0.5909,0.6262,0.900
0.915059,0.3587,0.5955,0.7369,1.013
0.920042,0.4358,0.6032,0.8423,1.124
0.924774,0.5236,0.5492,0.9258,1.197
0.934962,0.5913,0.4746,0.9563,1.220
0.936953,0.6657,0.4439,1.0269,1.302
0.940639,0.7229,0.3404,1.0105,1.288
0.950541,0.7846,0.2126,0.9933,1.284
0.951716,0.8171,0.0629,1.0252,1.313
0.960690,0.8225,-0.0719,1.0461,1.333
0.961677,0.8535,-0.2542,1.0225,1.356
0.965636,0.8405,-0.3831,0.9974,1.359
0.970585,0.7954,-0.5375,0.9923,1.381
0.975888,0.7186,-0.6986,0.9978,1.414
0.980895,0.6433,-0.8209,1.0400,1.473
0.984852,0.5287,-0.9358,1.0787,1.523
0.990849,0.4322,-1.0462,1.1449,1.610
0.995843,0.3128,-1.0829,1.2533,1.686
0.999978,0.2399,-1.1401,1.3133,1.756
1.005742,0.1896,-1.2041,1.3277,1.802
1.010777,0.1047,-1.2492,1.2801,1.792
1.014870,0.0836,-1.2764,1.2284,1.774
1.020609,0.0832,-1.2864,1.1659,1.738
1.025843,0.0751,-1.2963,1.0160,1.649
1.030551,0.0591,-1.2704,0.7982,1.502
1.035649,0.0472,-1.2210,0.5484,1.339
1.039588,0.0266,-1.1502,0.2476,1.177
1.044483,-0.0291,-1.0480,-0.0519,1.050
1.050077,-0.0914,-0.9356,-0.3167,0.992
1.057439,-0.1658,-0.8222,-0.5328,0.994
1.060241,-0.2461,-0.7650,-0.6501,1.034
1.067806,-0.3753,-0.7253,-0.7619,1.117
1.094078,-0.4601,-0.6173,-0.9568,1.228
1.095327,-0.4964,-0.5339,-1.0913,1.312
1.096237,-0.5338,-0.5324,-1.0174,1.266
1.097373,-0.5206,-0.5776,-0.9669,1.241
1.098585,-0.5608,-0.5789,-0.9707,1.262
1.099344,-0.5406,-0.5888,-0.9426,1.236
1.101744,-0.4631,-0.5927,-0.9593,1.219
1.104759,-0.4334,-0.5668,-0.9443,1.183
1.109417,-0.4103,-0.5440,-0.9599,1.177
1.118002,-0.3217,-0.5314,-0.9105,1.102
1.120301,-0.1937,-0.5004,-0.8081,0.970
1.125242,-0.0449,-0.4893,-0.8010,0.940
1.131539,0.0942,-0.4858,-0.6978,0.855
1.134665,0.2214,-0.4687,-0.6325,0.818
1.139303,0.3475,-0.4519,-0.4977,0.757
1.145859,0.4229,-0.4449,-0.3699,0.717
1.150820,0.5416,-0.4169,-0.2850,0.741
1.154706,0.6963,-0.4253,-0.1353,0.827
1.159386,0.8021,-0.3911,-0.1075,0.899
1.166781,0.9146,-0.3836,-0.1034,0.997
1.169839,0.9839,-0.3905,-0.1065,1.064
1.174587,1.0704,-0.4115,-0.0501,1.148
1.185279,1.1550,-0.4534,-0.1017,1.245
1.187427,1.1899,-0.4990,-0.1610,1.300
1.191447,1.2467,-0.5482,-0.1350,1.369
1.194659,1.2463,-0.5982,-0.1050,1.386
1.226140,1.2292,-0.6294,-0.0619,1.382
1.227097,1.2001,-0.6944,-0.0366,1.387
1.227625,1.1107,-0.7403,0.0352,1.335
1.228122,0.9870,-0.8241,0.1604,1.296
1.230337,0.8408,-0.8718,0.3058,1.249
1.231570,0.7100,-0.9149,0.4929,1.259
1.232172,0.5682,-0.9177,0.7601,1.320
1.237703,0.3962,-0.9406,0.9712,1.409
1.239153,0.3041,-0.9698,1.1099,1.505
1.245614,0.2301,-0.9842,1.2314,1.593
1.249673,0.1175,-0.9580,1.2547,1.583
1.254660,0.0217,-0.9945,1.2564,1.603
1.259249,-0.1100,-0.9719,1.2679,1.601
1.264621,-0.1604,-0.9596,1.2318,1.570
1.269393,-0.2234,-0.9218,1.2270,1.551
1.275972,-0.2823,-0.8968,1.1748,1.505
1.281388,-0.3281,-0.8204,1.0656,1.384
1.285447,-0.3941,-0.7645,0.9524,1.283
1.291158,-0.3994,-0.6980,0.8040,1.137
1.300637,-0.3918,-0.5900,0.7282,1.016
1.301896,-0.3860,-0.4957,0.5791,0.854
1.305875,-0.3684,-0.4173,0.4762,0.733
1.309355,-0.3442,-0.3594,0.2905,0.576
1.314416,-0.3087,-0.2333,0.1845,0.429
1.321106,-0.2410,-0.1370,0.0193,0.278
1.326837,-0.1843,-0.0846,-0.0997,0.226
1.333938,-0.1751,-0.0400,-0.1896,0.261
1.336364,-0.1249,0.0809,-0.2815,0.318
1.343732,-0.0579,0.1729,-0.3636,0.407
1.346052,-0.0027,0.2316,-0.4289,0.487
1.352340,0.0506,0.2546,-0.4606,0.529
1.354752,0.0855,0.3306,-0.4493,0.564
1.359191,0.1189,0.3850,-0.4357,0.593
1.364301,0.1824,0.4085,-0.3718,0.582
1.369399,0.2405,0.4318,-0.2888,0.572
1.379420,0.3125,0.4570,-0.2033,0.590
1.381492,0.3105,0.4364,-0.1919,0.569
1.384601,0.2802,0.4077,-0.0892,0.503
1.389169,0.2386,0.4163,-0.0293,0.481
1.395477,0.1901,0.4312,0.0119,0.471
1.399621,0.1611,0.4019,-0.0111,0.433
1.404294,0.1156,0.4458,-0.0503,0.463
1.409025,0.0537,0.4409,-0.1010,0.456
1.414307,0.0015,0.4450,-0.1585,0.472
1.419400,-0.0074,0.4272,-0.2971,0.520
1.424552,-0.0089,0.4408,-0.3687,0.575
1.433096,0.0231,0.4477,-0.4165,0.612
1.434261,0.0551,0.4987,-0.4122,0.649
1.439424,0.0848,0.4909,-0.4729,0.687
1.444698,0.1244,0.4940,-0.4815,0.701
1.449916,0.1476,0.5199,-0.4884,0.728
1.455539,0.1737,0.5206,-0.4648,0.719
1.460806,0.2338,0.5368,-0.4417,0.733
1.467765,0.2688,0.5179,-0.4240,0.721
1.469535,0.3288,0.5189,-0.4162,0.742
1.474232,0.3515,0.5444,-0.4183,0.771
1.479254,0.3420,0.5368,-0.4135,0.759
1.484579,0.2929,0.5487,-0.4280,0.755
1.489195,0.2591,0.5655,-0.4188,0.750
1.496057,0.2761,0.5944,-0.4550,0.798
1.501162,0.2457,0.6327,-0.4481,0.813
1.504319,0.1819,0.6208,-0.4580,0.793
1.509239,0.1563,0.6375,-0.4654,0.805
1.515389,0.1685,0.6470,-0.4776,0.822
1.519311,0.1082,0.6328,-0.5185,0.825
1.524717,0.1235,0.6854,-0.5473,0.886
1.529332,0.1212,0.6949,-0.5329,0.884
1.534108,0.0990,0.6490,-0.5064,0.829
1.541558,0.1190,0.6794,-0.4582,0.828
1.544687,0.0902,0.6995,-0.4551,0.839
1.550726,0.0723,0.6828,-0.4277,0.809
1.554091,0.0965,0.6699,-0.3950,0.784
1.559649,0.1415,0.6986,-0.4142,0.824
1.567468,0.2245,0.7448,-0.4566,0.902
1.569254,0.2883,0.7827,-0.5461,0.997
1.574345,0.2930,0.7909,-0.6567,1.069
1.590050,0.3082,0.8488,-0.7693,1.186
1.591730,0.2954,0.8800,-0.8553,1.262
1.592746,0.2834,0.8966,-0.8956,1.299
1.596207,0.2384,0.9780,-0.9624,1.393
1.601081,0.2034,1.0119,-1.0364,1.463
1.604550,0.1901,1.0320,-1.0485,1.483
1.610229,0.1815,1.0742,-1.0752,1.531
1.616685,0.1536,1.0742,-1.0974,1.543
1.619725,0.1305,1.1013,-1.0627,1.536
1.624539,0.1145,1.1076,-1.0331,1.519
1.629836,0.1154,1.1147,-1.0231,1.517
1.634269,0.1304,1.1198,-1.0229,1.522
1.639176,0.1046,1.1376,-0.9010,1.455
1.644349,0.1263,1.1054,-0.8440,1.397
1.651127,0.1092,1.1187,-0.8110,1.386
1.654017,0.1705,1.1200,-0.7254,1.345
1.658958,0.1522,1.1139,-0.6852,1.317
1.667445,0.1788,1.1218,-0.6161,1.292
1.670279,0.1904,1.1337,-0.5611,1.279
1.677309,0.2231,1.1737,-0.5154,1.301
1.706574,0.2605,1.1839,-0.4860,1.306
1.707547,0.2595,1.1669,-0.4250,1.269
1.708361,0.3063,1.2134,-0.4258,1.322
1.709024,0.3487,1.2111,-0.4548,1.340
1.710296,0.4204,1.2102,-0.4832,1.369
1.714386,0.4735,1.1776,-0.5591,1.387
1.717360,0.5201,1.1612,-0.6347,1.422
1.718770,0.5701,1.0995,-0.6792,1.413
1.719548,0.5853,1.0477,-0.7333,1.406
1.724435,0.6014,1.0036,-0.7756,1.404
1.730099,0.5873,1.0131,-0.7681,1.400
1.734324,0.5312,0.9757,-0.7683,1.351
1.739236,0.4617,0.9107,-0.7188,1.249
1.744145,0.4410,0.8683,-0.6819,1.189
1.749138,0.4163,0.8273,-0.6385,1.125
1.754708,0.3880,0.7564,-0.5097,0.991
1.759939,0.4111,0.6865,-0.3385,0.869
1.764952,0.3795,0.6126,-0.1893,0.745
1.769736,0.3937,0.5415,-0.0142,0.670
1.774065,0.4083,0.4702,0.1465,0.640
1.784257,0.4111,0.3770,0.2595,0.615
1.794281,0.4454,0.3093,0.3776,0.661
1.795518,0.4634,0.2643,0.4795,0.717
1.796504,0.4460,0.2156,0.5199,0.718
1.813249,0.4270,0.1771,0.5874,0.748
1.814499,0.3704,0.1392,0.6464,0.758
1.815367,0.3406,0.1540,0.6396,0.741
1.816166,0.3065,0.1236,0.6148,0.698
1.820235,0.2487,0.1366,0.5339,0.605
1.823853,0.1768,0.1714,0.4758,0.536
1.829283,0.0434,0.2116,0.3303,0.395
1.834293,-0.0535,0.2742,0.1643,0.324
1.839806,-0.1120,0.3646,0.0804,0.390
1.845135,-0.1917,0.4400,-0.0030,0.480
1.850320,-0.2284,0.4843,-0.1005,0.545
1.854002,-0.2893,0.5315,-0.2172,0.643
1.859071,-0.3458,0.5633,-0.2987,0.725
1.865836,-0.4745,0.5918,-0.3736,0.846
1.870427,-0.5940,0.6750,-0.3586,0.968
1.876789,-0.7498,0.7727,-0.2805,1.113
1.881145,-0.9181,0.8294,-0.1703,1.249
1.884499,-1.1110,0.8887,0.0030,1.423
1.889047,-1.2429,0.9478,0.1412,1.569
1.894022,-1.3812,0.9107,0.3188,1.685
1.899774,-1.4947,0.8345,0.5240,1.790
1.905808,-1.5048,0.7334,0.7186,1.822
1.909255,-1.4738,0.5760,0.9171,1.829
1.920766,-1.3559,0.4002,1.0146,1.740
1.922676,-1.1847,0.1338,1.0926,1.617
1.924041,-0.9554,-0.1490,1.1443,1.498
1.932362,-0.7037,-0.4434,1.1551,1.423
1.939413,-0.4965,-0.6988,1.0940,1.390
1.940791,-0.3141,-0.9033,1.0040,1.387
1.945379,-0.1751,-1.0543,0.9688,1.442
1.952364,-0.0478,-1.1758,0.9093,1.487
1.957007,0.0562,-1.2631,0.9070,1.556
1.965341,0.1153,-1.3090,0.9068,1.597
1.967644,0.1485,-1.2781,0.8898,1.564
1.969847,0.0697,-1.2399,0.9229,1.547
1.977752,0.0536,-1.2020,0.9537,1.535
1.988170,0.0257,-1.1549,0.9321,1.484
1.989283,-0.0355,-1.0608,0.9445,1.421
1.990222,-0.0848,-0.9776,0.9144,1.341
1.994036,-0.1558,-0.8741,0.7798,1.182
2.000520,-0.2317,-0.7938,0.7084,1.089
2.004870,-0.2770,-0.7196,0.5517,0.948
2.009389,-0.2678,-0.6706,0.3791,0.816
2.014112,-0.2716,-0.6251,0.2598,0.729
2.019042,-0.3314,-0.5589,0.0765,0.654
2.024269,-0.3447,-0.5580,-0.0704,0.660
2.030417,-0.3901,-0.4810,-0.2121,0.655
2.035569,-0.3868,-0.4639,-0.3418,0.694
2.038650,-0.4115,-0.4180,-0.4594,0.745
2.044112,-0.4166,-0.3672,-0.5891,0.810
2.058660,-0.4355,-0.2919,-0.6951,0.871
2.065839,-0.4373,-0.2589,-0.7298,0.889
2.068247,-0.4004,-0.2082,-0.7364,0.864
2.070390,-0.3272,-0.1778,-0.7486,0.836
2.071490,-0.2731,-0.1797,-0.7472,0.816
2.076894,-0.1613,-0.1230,-0.7010,0.730
2.085603,-0.0446,-0.1368,-0.6724,0.688
2.086808,0.0705,-0.1350,-0.6494,0.667
2.089122,0.2016,-0.1199,-0.6151,0.658
2.093909,0.3516,-0.1324,-0.5432,0.660
2.110435,0.5400,-0.1655,-0.4719,0.736
2.111557,0.6670,-0.1928,-0.4417,0.823
2.112322,0.7620,-0.2098,-0.3689,0.872
2.117513,0.9094,-0.2500,-0.3514,1.006
2.118684,1.0404,-0.2802,-0.3197,1.124
2.126270,1.0687,-0.2814,-0.3001,1.145
2.129950,1.0571,-0.3045,-0.3305,1.149
2.134188,1.0391,-0.3255,-0.4346,1.172
2.139319,1.0048,-0.3469,-0.4882,1.170
2.146162,0.8869,-0.3783,-0.5487,1.109
2.148818,0.7566,-0.3457,-0.6254,1.041
2.156696,0.6518,-0.3015,-0.7519,1.040
2.159832,0.5072,-0.2291,-0.9165,1.072
2.165281,0.3633,-0.1544,-0.9970,1.072
2.174383,0.2219,-0.0704,-1.1085,1.133
2.176236,0.0754,-0.0319,-1.1624,1.165
2.185361,0.0071,0.0523,-1.2452,1.246
2.186276,-0.0335,0.1010,-1.2898,1.294
2.188637,-0.0345,0.1333,-1.2893,1.297
2.193530,-0.0345,0.1494,-1.2866,1.296
2.199587,-0.0429,0.1849,-1.3057,1.319
2.205048,-0.0023,0.2352,-1.2627,1.284
2.208682,0.0042,0.2139,-1.2320,1.250
2.213830,0.0294,0.2739,-1.1486,1.181
2.219384,0.0732,0.3288,-1.0652,1.117
2.223836,0.0834,0.3572,-0.9866,1.053
2.229292,0.0670,0.3875,-0.9557,1.033
2.236135,0.0290,0.4196,-0.9245,1.016
2.239031,0.0271,0.5325,-0.8476,1.001
2.245122,-0.0177,0.5684,-0.8495,1.022
2.248837,-0.0217,0.5893,-0.8105,1.002
2.253738,-0.0398,0.6098,-0.7665,0.980
2.258833,-0.0985,0.6492,-0.8133,1.045
2.264633,-0.0879,0.6454,-0.8409,1.064
2.268734,-0.0943,0.6320,-0.8134,1.034
2.274346,-0.1224,0.6165,-0.8100,1.025
2.282018,-0.1052,0.5919,-0.7542,0.964
2.285434,-0.0790,0.6514,-0.7059,0.964
2.288969,-0.0315,0.6252,-0.6315,0.889
2.294085,-0.0343,0.6379,-0.5600,0.850
2.299593,-0.0204,0.6703,-0.4170,0.790
2.307293,0.0056,0.6717,-0.2888,0.731
2.308812,0.0034,0.7209,-0.1749,0.742
2.316376,0.0519,0.7747,-0.0038,0.776
2.320350,0.0315,0.7804,0.1170,0.790
2.328973,0.0044,0.7832,0.2189,0.813
2.330358,0.0422,0.7519,0.3017,0.811
2.340878,0.0704,0.7107,0.4063,0.822
2.342368,0.0982,0.6545,0.5039,0.832
2.343456,0.1425,0.6601,0.5777,0.889
2.348806,0.1650,0.6028,0.6255,0.884
2.353957,0.1828,0.5496,0.6736,0.888
2.359648,0.1359,0.5225,0.7267,0.905
2.363771,0.0579,0.4899,0.8422,0.976
2.369915,-0.0653,0.4999,0.8407,0.980
2.373440,-0.1979,0.4571,0.9134,1.040
2.379259,-0.3639,0.4402,0.9432,1.103
2.384189,-0.4940,0.4348,1.0091,1.205
2.388989,-0.6003,0.4313,1.0728,1.303
2.393438,-0.7312,0.4323,1.1414,1.423
2.398634,-0.8008,0.3563,1.1528,1.448
2.404092,-0.7835,0.3279,1.2146,1.482
2.408458,-0.8450,0.2776,1.2862,1.564
2.413752,-0.8492,0.1770,1.3220,1.581
2.418851,-0.7967,0.1124,1.3865,1.603
2.423789,-0.7472,0.0336,1.4893,1.667
2.431157,-0.6701,-0.0379,1.5179,1.660
2.434033,-0.6055,-0.0661,1.6255,1.736
2.439006,-0.5317,-0.0752,1.7045,1.787
2.444021,-0.5220,-0.0916,1.7645,1.842
2.448894,-0.5103,-0.0009,1.8081,1.879
2.453851,-0.5127,0.0722,1.7732,1.847
2.458798,-0.5302,0.1703,1.7294,1.817
2.467652,-0.6149,0.2577,1.6743,1.802
2.470806,-0.5756,0.3009,1.6198,1.745
2.477632,-0.5297,0.3219,1.4557,1.582
2.509787,-0.5203,0.3185,1.2131,1.358
2.511199,-0.4900,0.3510,0.9803,1.151
2.511812,-0.4773,0.3867,0.7545,0.973
2.512425,-0.4514,0.3829,0.4684,0.755
2.513226,-0.4396,0.4573,0.2799,0.693
2.514099,-0.3632,0.4575,0.0784,0.589
2.514684,-0.2828,0.4843,-0.0597,0.564
2.515298,-0.1965,0.4854,-0.1967,0.559
2.520893,-0.1069,0.4704,-0.2657,0.551
2.523439,0.0503,0.4038,-0.3315,0.525
2.534398,0.2534,0.3454,-0.3413,0.548
2.536540,0.4549,0.2325,-0.2737,0.580
2.538708,0.6715,0.1060,-0.1619,0.699
2.545260,0.8870,-0.0659,-0.0466,0.891
2.548702,1.0778,-0.2166,0.0750,1.102
2.553606,1.2616,-0.3591,0.2129,1.329
2.558430,1.2948,-0.4890,0.3457,1.427
2.565480,1.3336,-0.6335,0.4595,1.546
2.569371,1.3697,-0.7168,0.4876,1.621
2.574616,1.3335,-0.7534,0.4708,1.602
2.587625,1.2375,-0.8109,0.4429,1.544
2.588660,1.2016,-0.8679,0.3513,1.523
2.589285,1.1896,-0.9101,0.2845,1.525
2.594839,1.1462,-0.9781,0.2090,1.521
2.599503,1.0925,-1.0788,0.1295,1.541
2.605773,1.0449,-1.1044,0.0508,1.521
2.610097,1.0414,-1.1147,0.0231,1.526
2.613437,1.0361,-1.1243,-0.0038,1.529
2.618821,0.9859,-1.0972,-0.0945,1.478
2.623305,0.9748,-1.0242,-0.1532,1.422
2.629265,0.9430,-0.9508,-0.2468,1.362
2.633645,0.9194,-0.8746,-0.3227,1.309
2.638149,0.8559,-0.8317,-0.4335,1.270
2.644166,0.7909,-0.7670,-0.4930,1.207
2.648369,0.7071,-0.6709,-0.4893,1.091
2.653515,0.6254,-0.5959,-0.5252,1.011
2.658355,0.5786,-0.5513,-0.5148,0.951
2.663098,0.5137,-0.4988,-0.5392,0.896
2.668290,0.4875,-0.4124,-0.5696,0.856
2.673354,0.4954,-0.3298,-0.5727,0.826
2.686322,0.4850,-0.3084,-0.6227,0.847
2.688947,0.4756,-0.2359,-0.6836,0.866
2.690507,0.5130,-0.1721,-0.7770,0.947
2.694678,0.5499,-0.1667,-0.8529,1.028
2.702537,0.6129,-0.1356,-0.9235,1.117
2.704107,0.6543,-0.1338,-1.0103,1.211
