time,gFx,gFy,gFz,TgF
12.948775,0.1360,0.8785,-0.4178,0.982
12.951327,0.1372,0.8783,-0.4066,0.977
12.954033,0.1416,0.8724,-0.3992,0.970
12.956483,0.1387,0.8697,-0.3941,0.965
12.960843,0.1357,0.8690,-0.3909,0.962
12.962215,0.1367,0.8634,-0.3870,0.956
12.963580,0.1299,0.8602,-0.3865,0.952
12.966843,0.1218,0.8543,-0.3838,0.944
12.968416,0.1208,0.8509,-0.3787,0.939
12.971335,0.1191,0.8463,-0.3802,0.935
12.978794,0.1179,0.8460,-0.3831,0.936
12.979293,0.1169,0.8419,-0.3804,0.931
12.979639,0.1152,0.8323,-0.3763,0.921
13.000383,0.1113,0.8274,-0.3846,0.919
13.001369,0.1042,0.8252,-0.3855,0.917
13.001926,0.1088,0.8184,-0.3899,0.913
13.002525,0.1088,0.8147,-0.3899,0.910
13.003179,0.1054,0.8152,-0.3946,0.912
13.003662,0.1003,0.8147,-0.3938,0.910
13.004137,0.0969,0.8059,-0.3960,0.903
13.004782,0.0915,0.8035,-0.4007,0.903
13.005489,0.0869,0.8069,-0.4009,0.905
13.005975,0.0837,0.8098,-0.3975,0.906
13.006377,0.0822,0.8177,-0.4022,0.915
13.012316,0.0839,0.8164,-0.4063,0.916
13.013055,0.0795,0.8213,-0.4146,0.923
13.013652,0.0710,0.8255,-0.4110,0.925
13.016734,0.0749,0.8265,-0.4175,0.929
13.019435,0.0722,0.8255,-0.4168,0.928
13.021465,0.0732,0.8328,-0.4129,0.932
13.024707,0.0786,0.8406,-0.4156,0.941
13.028515,0.0847,0.8397,-0.4122,0.939
13.029258,0.0827,0.8475,-0.4058,0.943
13.031519,0.0847,0.8509,-0.4063,0.947
13.033791,0.0876,0.8492,-0.4088,0.946
13.036567,0.0910,0.8516,-0.4044,0.947
13.038836,0.0944,0.8560,-0.4048,0.952
13.041725,0.0952,0.8448,-0.3970,0.938
13.044804,0.0915,0.8404,-0.3912,0.931
13.046363,0.0893,0.8362,-0.3948,0.929
13.048875,0.0822,0.8355,-0.3882,0.925
13.051323,0.0832,0.8387,-0.3833,0.926
13.053913,0.0869,0.8494,-0.3792,0.934
13.056562,0.0949,0.8607,-0.3777,0.945
13.062126,0.1008,0.8648,-0.3826,0.951
13.062724,0.1052,0.8802,-0.3792,0.964
13.063245,0.1057,0.8939,-0.3855,0.979
13.066768,0.1108,0.8998,-0.3946,0.989
13.068856,0.1162,0.9159,-0.3970,1.005
13.071501,0.1230,0.9298,-0.3987,1.019
13.074774,0.1245,0.9418,-0.4039,1.032
13.078373,0.1223,0.9577,-0.4124,1.050
13.079286,0.1233,0.9789,-0.4173,1.071
13.081574,0.1257,0.9955,-0.4261,1.090
13.083940,0.1201,1.0160,-0.4368,1.112
13.086580,0.1157,1.0231,-0.4535,1.125
13.088890,0.1167,1.0148,-0.4715,1.125
13.092112,0.1164,1.0119,-0.4830,1.127
13.094886,0.1247,1.0080,-0.4977,1.131
13.096720,0.1311,0.9989,-0.5099,1.129
13.099604,0.1409,0.9985,-0.5248,1.137
13.101677,0.1465,0.9914,-0.5353,1.136
13.104219,0.1558,0.9914,-0.5417,1.140
13.107181,0.1672,0.9889,-0.5470,1.142
13.112642,0.1802,0.9828,-0.5524,1.142
13.113184,0.1968,0.9750,-0.5575,1.140
13.115450,0.2117,0.9684,-0.5707,1.144
13.117042,0.2278,0.9596,-0.5700,1.139
13.120030,0.2422,0.9498,-0.5707,1.134
13.121812,0.2496,0.9384,-0.5715,1.127
13.133614,0.2618,0.9278,-0.5695,1.120
13.134162,0.2696,0.9134,-0.5636,1.107
13.134479,0.2691,0.9017,-0.5614,1.096
13.134894,0.2747,0.8897,-0.5534,1.083
13.135255,0.2891,0.8800,-0.5526,1.079
13.136666,0.2996,0.8695,-0.5453,1.069
13.139374,0.3109,0.8651,-0.5353,1.064
13.143009,0.3209,0.8558,-0.5333,1.058
13.144791,0.3248,0.8543,-0.5275,1.055
13.146981,0.3331,0.8504,-0.5263,1.054
13.149967,0.3324,0.8585,-0.5170,1.056
13.151849,0.3382,0.8612,-0.5096,1.056
13.154410,0.3409,0.8577,-0.5114,1.055
13.157086,0.3336,0.8494,-0.5194,1.050
13.159842,0.3260,0.8487,-0.5199,1.047
13.162409,0.3133,0.8533,-0.5170,1.046
13.164404,0.3075,0.8646,-0.5109,1.050
13.167311,0.2962,0.8709,-0.5155,1.055
13.169423,0.2852,0.8717,-0.5177,1.053
13.171890,0.2711,0.8827,-0.5209,1.060
13.174732,0.2591,0.8900,-0.5206,1.063
13.178622,0.2535,0.8910,-0.5248,1.065
13.179067,0.2410,0.8802,-0.5241,1.052
13.182149,0.2256,0.8682,-0.5304,1.042
13.184509,0.2061,0.8680,-0.5439,1.045
13.187514,0.1902,0.8656,-0.5502,1.043
13.190307,0.1831,0.8714,-0.5531,1.048
13.194197,0.1768,0.8743,-0.5517,1.049
13.194984,0.1667,0.8802,-0.5544,1.054
13.197188,0.1645,0.8880,-0.5539,1.059
13.200099,0.1594,0.8905,-0.5558,1.062
13.202225,0.1492,0.9020,-0.5531,1.069
13.204800,0.1492,0.9178,-0.5529,1.082
13.207988,0.1523,0.9366,-0.5465,1.095
13.211514,0.1555,0.9415,-0.5512,1.102
13.212020,0.1631,0.9386,-0.5541,1.102
13.214716,0.1553,0.9281,-0.5585,1.094
